,average_rating,num_pages,ratings_count,text_reviews_count,written_books,followers,quotes,discussions,questions,belongs_to_series,main_author,number_of_collaborators,merged_languages,publication_year,main_publisher
1411,4.32,720,1089,202,3388.0,49400.0,1914.0,189.0,75.0,0,Fyodor Dostoyevsky,3,eng,2004.0,Barnes Noble Classics
1412,3.5,96,4,0,55.0,1.0,0.0,1.0,0.0,0,James Lamar Roberts,2,eng,2003.0,Cliffs Notes
1413,4.44,288,1455,193,26.0,46.0,0.0,0.0,0.0,0,Peter Menzel,2,eng,2005.0,Material World
1414,4.29,13,3945,262,825.0,1992.0,4.0,140.0,13.0,0,Eric Carle,1,eng,1994.0,Philomel Books
1415,4.32,32,65,10,80.0,36.0,0.0,6.0,3.0,0,Don    Wood,1,eng,1996.0,Child's Play International
1416,4.05,32,2114,166,7.0,3.0,0.0,1.0,0.0,0,Elinor J. Pinczes,2,eng,1999.0,HMH Books for Young Readers
1417,3.95,333,11838,815,53.0,3499.0,37.0,7.0,5.0,0,Amitav Ghosh,1,eng,2006.0,Mariner Books
1418,3.96,224,749,46,54.0,587.0,2.0,0.0,0.0,0,Geneen Roth,1,eng,1993.0,Plume
1419,4.16,475,65767,6203,323.0,8463.0,62.0,26.0,4.0,0,Dave Eggers,1,eng,2006.0,McSweeney's
1420,3.68,485,157572,8463,323.0,8463.0,86.0,28.0,8.0,0,Dave Eggers,1,eng,2001.0,Vintage
1421,3.63,401,25811,1463,323.0,8463.0,48.0,2.0,0.0,0,Dave Eggers,1,eng,2003.0,Vintage
1422,3.75,224,12007,659,323.0,8463.0,16.0,0.0,0.0,0,Dave Eggers,1,eng,2005.0,Vintage
1423,3.75,218,488,38,323.0,8463.0,16.0,0.0,0.0,0,Dave Eggers,1,eng,2004.0,McSweeney's
1424,3.97,32,20,3,76.0,30.0,0.0,0.0,0.0,0,Lisa McCourt,2,eng,2004.0,Scholastic
1425,4.5,32,4,0,76.0,30.0,0.0,0.0,0.0,0,Lisa McCourt,2,eng,2005.0,Paulist Press
1426,4.01,358,120736,8549,44.0,7474.0,81.0,37.0,14.0,0,Geraldine Brooks,1,eng,2002.0,Penguin Books
1427,3.51,224,55,9,7.0,4.0,0.0,0.0,0.0,0,Tanya Remer Altmann,2,eng,2006.0,Bantam Books
1428,4.18,931,127168,2801,2697.0,82400.0,226.0,18.0,7.0,1,Stephen King,2,eng,2006.0,Pocket Books
1429,4.07,160,34339,2061,502.0,32400.0,157.0,6.0,2.0,0,Kurt Vonnegut Jr.,2,eng,2007.0,Random House Trade Paperbacks
1430,4.07,275,1001671,19056,502.0,32400.0,902.0,208.0,38.0,0,Kurt Vonnegut Jr.,1,eng,1999.0,Dial Press
1431,4.35,258,28254,196,1470.0,1468.0,0.0,2.0,0.0,0,Harold Bloom,15,eng,2002.0,Chelsea House Publications
1432,3.84,80,12754,558,502.0,32400.0,15.0,2.0,0.0,0,Kurt Vonnegut Jr.,1,eng,2001.0,Washington Square Press
1433,3.82,310,17881,593,502.0,32400.0,79.0,9.0,1.0,0,Kurt Vonnegut Jr.,1,eng,1999.0,Dial Press Trade Paperback
1434,3.87,240,3183,115,502.0,32400.0,12.0,0.0,3.0,0,Kurt Vonnegut Jr.,1,eng,1992.0,Berkley
1435,4.17,336,470858,15859,28.0,4110.0,106.0,74.0,20.0,0,Anita Diamant,1,eng,2005.0,St. Martin's Press
1436,3.96,100,181,16,2.0,1.0,3.0,0.0,0.0,0,Sandra Hack Polaski,1,eng,2006.0,Chalice Press
1437,4.13,88,440,55,1.0,0.0,0.0,1.0,1.0,0,Ann Finding,1,eng,2004.0,Bloomsbury Academic
1438,3.88,313,618,38,29.0,9751.0,36.0,47.0,22.0,0,Tracy Chevalier,2,non-eng,2002.0,Gallimard
1439,4.14,776,2583,183,13.0,436.0,4.0,1.0,1.0,0,Christopher   Clark,1,eng,2006.0,Belknap Press of Harvard University Press
1440,3.68,397,878,9,208.0,132.0,0.0,0.0,0.0,1,Jean Rabe,1,eng,2001.0,Wizards of the Coast
1441,4.29,489,244,17,50.0,2130.0,17.0,2.0,3.0,0,Antony Beevor,1,eng,2002.0,Viking Books
1442,3.66,411,50,5,29.0,9751.0,2.0,5.0,4.0,0,Tracy Chevalier,1,non-eng,2004.0,Punto de Lectura
1443,3.63,289,52576,3332,129.0,15600.0,76.0,12.0,5.0,0,Ian McEwan,1,eng,2006.0,Anchor
1444,4.05,32,34,10,601.0,177.0,0.0,1.0,0.0,0,Alma Flor Ada,2,eng,2004.0,Atheneum Books for Young Readers
1445,4.05,596,154,12,464.0,51700.0,17.0,6.0,6.0,0,Ken Follett,1,eng,1999.0,MacMillan General Books
1446,3.88,320,16057,663,464.0,51700.0,20.0,4.0,2.0,0,Ken Follett,1,eng,2003.0,NAL
1447,3.82,448,14545,652,464.0,51700.0,10.0,11.0,3.0,0,Ken Follett,1,eng,2004.0,NAL
1448,3.95,319,666,72,6.0,29.0,3.0,0.0,0.0,0,Marcia Angell,1,eng,2005.0,Random House Trade
1449,3.95,324,3,0,6.0,29.0,3.0,0.0,0.0,0,Marcia Angell,1,non-eng,2006.0,Norma
1450,3.97,416,20892,953,464.0,51700.0,7.0,7.0,8.0,0,Ken Follett,1,eng,2006.0,NAL
1451,3.58,4,13,1,464.0,51700.0,6.0,3.0,1.0,0,Ken Follett,2,eng,2006.0,MacMillan Audio
1452,3.97,496,367,32,464.0,51700.0,7.0,7.0,8.0,0,Ken Follett,1,eng,2002.0,Signet
1453,4.1,208,336,5,345.0,318.0,0.0,0.0,0.0,0,Yukito Kishiro,1,eng,2006.0,VIZ Media LLC
1454,4.12,208,340,4,345.0,318.0,0.0,0.0,0.0,0,Yukito Kishiro,1,eng,2006.0,VIZ Media LLC
1455,4.06,200,48,2,345.0,318.0,0.0,0.0,1.0,0,Yukito Kishiro,1,non-eng,2002.0,Glénat
1456,4.11,240,248,27,39.0,10.0,0.0,0.0,0.0,0,John E. Upledger,1,eng,1997.0,North Atlantic Books
1457,4.17,336,69153,6152,91.0,714.0,82.0,21.0,2.0,0,Julia Child,2,eng,2006.0,Knopf Publishing Group
1458,4.21,624,28,7,141.0,19500.0,694.0,35.0,29.0,0,Bill Bryson,1,eng,2010.0,Anchor Canada
1459,4.23,463,173022,5139,2697.0,82400.0,189.0,38.0,18.0,1,Stephen King,1,eng,2003.0,Signet
1460,4.11,350,2102,282,574.0,78800.0,1667.0,610.0,158.0,0,Margaret Atwood,2,eng,2006.0,Everyman's Library
1461,4.11,308,529,59,574.0,78800.0,1667.0,610.0,158.0,0,Margaret Atwood,1,eng,2009.0,Heinemann Library
1462,3.8,277,2457092,43499,166.0,14600.0,739.0,489.0,118.0,0,J.D. Salinger,1,eng,2001.0,Back Bay Books
1463,3.72,120,775,24,191.0,7.0,0.0,7.0,0.0,0,Barron's,1,eng,1984.0,Barron's Educational Series
1464,3.98,201,167157,4994,166.0,14600.0,320.0,17.0,21.0,0,J.D. Salinger,1,eng,2001.0,Back Bay Books
1465,4.11,256,40629,1189,166.0,14600.0,165.0,3.0,1.0,0,J.D. Salinger,1,eng,2001.0,Back Bay Books
1466,3.92,187,30012,797,936.0,11700.0,162.0,0.0,2.0,0,Aldous Huxley,1,eng,2004.0,Harper Perennial Modern Classics
1467,3.99,288,1247221,20014,936.0,11700.0,934.0,316.0,57.0,0,Aldous Huxley,1,eng,1998.0,HarperPerennial 
1468,3.83,354,19668,1031,936.0,11700.0,169.0,10.0,8.0,0,Aldous Huxley,1,eng,2002.0,Harper Perennial Classics
1469,4.19,336,3266,163,936.0,11700.0,122.0,0.0,0.0,0,Aldous Huxley,1,eng,2004.0,Harper Perennial Modern Classics
1470,4.3,320,98,4,936.0,11700.0,0.0,0.0,0.0,0,Aldous Huxley,3,eng,2003.0,The Crossroad Publishing Company
1471,4.19,304,404,15,936.0,11700.0,24.0,0.0,0.0,0,Aldous Huxley,3,eng,1999.0,Park Street Press
1472,3.86,432,9522,210,936.0,11700.0,94.0,3.0,1.0,0,Aldous Huxley,1,eng,1996.0,Dalkey Archive Press
1473,3.75,368,2056,149,936.0,11700.0,21.0,1.0,0.0,0,Aldous Huxley,1,eng,1993.0,Ivan R. Dee Publisher
1474,4.12,281,4773,217,117.0,68.0,7.0,1.0,0.0,0,Elspeth Huxley,1,eng,2000.0,Penguin Classics
1475,3.74,432,744569,7247,22.0,5376.0,28.0,26.0,11.0,1,Lauren Weisberger,1,eng,2006.0,Anchor Books
1476,4.01,96,309,19,4.0,0.0,0.0,0.0,0.0,0,Julie Mullaney,1,eng,2002.0,Bloomsbury Academic
1477,3.57,208,175779,6261,88.0,339.0,146.0,41.0,18.0,0,John Knowles,2,eng,2003.0,Scribner
1478,3.88,288,75494,1386,95.0,3744.0,18.0,9.0,6.0,0,Anna Quindlen,1,eng,2010.0,Delta Publishing
1479,3.69,165,23170,587,42.0,518.0,11.0,2.0,3.0,0,Kaye Gibbons,1,eng,1997.0,Vintage
1480,3.69,336,43028,1472,107.0,20600.0,31.0,4.0,4.0,0,Alice Hoffman,1,eng,1999.0,Berkley
1481,4.2,288,17966,437,214.0,12900.0,45.0,8.0,2.0,0,Maya Angelou,1,eng,1997.0,Random House
1482,3.87,464,112856,1028,69.0,1060.0,5.0,2.0,3.0,1,Jacquelyn Mitchard,1,eng,1999.0,Penguin Books
1483,4.06,522,42695,1845,11.0,545.0,13.0,5.0,3.0,0,Lalita Tademy,1,eng,2002.0,Grand Central Publishing
1484,4.02,376,227716,3407,12.0,829.0,24.0,14.0,9.0,0,Billie Letts,1,eng,1998.0,Grand Central Publishing
1485,3.79,128,38,5,39.0,8.0,0.0,0.0,1.0,0,Katherine E. Krohn,1,eng,2002.0,Lerner Publications
1486,3.74,368,74161,2159,11.0,378.0,0.0,8.0,4.0,0,Christina Schwarz,1,eng,2001.0,Ballantine Books
1487,3.96,672,55988,2434,17.0,1143.0,97.0,11.0,6.0,0,Ann-Marie MacDonald,1,eng,2002.0,Pocket Books
1488,3.73,244,19366,645,38.0,540.0,17.0,3.0,0.0,1,Pearl Cleage,1,eng,1998.0,Harper Perennial
1489,3.69,304,56320,1185,63.0,856.0,19.0,6.0,3.0,0,Sue Miller,1,eng,2000.0,Ballantine Books
1490,3.69,465,19073,427,9.0,67.0,9.0,4.0,1.0,0,Melinda Haynes,1,eng,2000.0,Washington Square Press
1491,3.88,234,25200,1229,136.0,2441.0,18.0,7.0,3.0,0,Edwidge Danticat,1,eng,1998.0,Vintage
1492,3.85,328,63595,1222,89.0,591.0,17.0,2.0,8.0,0,Jane Hamilton,1,eng,1989.0,Anchor Books
1493,3.7,272,54119,1629,71.0,4501.0,9.0,3.0,1.0,0,Elizabeth Berg,1,eng,2001.0,Ballantine Books
1494,3.52,304,78714,3860,74.0,4207.0,16.0,9.0,6.0,0,Anita Shreve,1,eng,1999.0,Back Bay Books
1495,3.9,648,66629,1712,233.0,4369.0,15.0,12.0,0.0,0,Maeve Binchy,1,eng,2000.0,Dell
1496,3.95,256,47143,2998,48.0,827.0,29.0,25.0,7.0,0,Ernest J. Gaines,1,eng,1997.0,Vintage
1497,3.8,318,19927,812,202.0,18100.0,79.0,9.0,8.0,0,Toni Morrison,1,eng,1999.0,Plume (Penguin Books Ltd)
1498,3.34,40,364,18,135.0,222.0,0.0,0.0,1.0,0,Bill Cosby,2,eng,1997.0,Cartwheel
1499,3.88,465,294348,9096,15.0,7340.0,171.0,39.0,5.0,0,Wally Lamb,1,eng,1998.0,Pocket
1500,3.73,454,87367,2553,817.0,7944.0,88.0,12.0,5.0,0,Joyce Carol Oates,1,eng,1997.0,Plume
1501,3.81,400,68554,1476,89.0,591.0,19.0,4.0,2.0,0,Jane Hamilton,3,eng,1999.0,Anchor Books
1502,3.91,399,1005,95,154.0,3600.0,85.0,17.0,5.0,0,Isabel Allende,2,eng,1999.0,Harper
1503,3.54,40,990,55,135.0,222.0,0.0,0.0,2.0,0,Bill Cosby,3,eng,1997.0,Cartwheel
1504,3.98,357,4080,501,652.0,2458.0,49.0,40.0,19.0,1,Pearl S. Buck,1,eng,2004.0,Washington Square Press
1505,4.36,603,112196,7546,33.0,3079.0,137.0,54.0,11.0,0,Rohinton Mistry,1,eng,2001.0,Vintage
1506,3.49,40,405,17,135.0,222.0,0.0,0.0,4.0,0,Bill Cosby,3,eng,1997.0,Cartwheel
1507,3.96,480,3112,210,24.0,87800.0,419.0,34.0,13.0,0,Janet Fitch,1,eng,2000.0,Back Bay Books
1508,3.9,316,3140,383,88.0,465.0,82.0,20.0,7.0,0,Alan Paton,1,eng,2003.0,Scribner
1509,4.07,458,3437,316,761.0,34900.0,822.0,173.0,90.0,0,Gabriel García Márquez,2,eng,2004.0,Harper Perennial
1510,4.06,337,1730,143,202.0,18100.0,142.0,36.0,11.0,0,Toni Morrison,1,eng,1987.0,Plume
1511,4.07,417,90,5,761.0,34900.0,822.0,173.0,90.0,0,Gabriel García Márquez,2,eng,2006.0,Turtleback Books
1512,4.03,216,3420,280,202.0,18100.0,241.0,102.0,22.0,0,Toni Morrison,1,eng,2000.0,Plume Books
1513,4.06,546,5773,828,69.0,18700.0,350.0,96.0,23.0,0,Barbara Kingsolver,1,eng,1999.0,Harper Perennial
1514,4.18,744,67,9,15.0,7340.0,93.0,27.0,24.0,0,Wally Lamb,2,non-eng,2001.0,De Boekerij
1515,4.23,432,179,14,25.0,107.0,0.0,0.0,0.0,0,Paul Kengor,1,eng,2006.0,Harper
1516,4.13,304,1059,35,44.0,854.0,0.0,0.0,0.0,0,Dinesh D'Souza,1,eng,1999.0,Free Press
1517,3.86,274,483,54,1362.0,4061.0,0.0,0.0,0.0,0,Edith Wharton,2,eng,2001.0,Modern Library
1518,4.26,928,56,8,1362.0,4061.0,0.0,0.0,0.0,0,Edith Wharton,2,eng,2001.0,Library of America
1519,3.76,385,521,77,1362.0,4061.0,9.0,0.0,0.0,0,Edith Wharton,2,eng,1998.0,Scribner
1520,3.77,300,41,4,1362.0,4061.0,0.0,0.0,0.0,0,Edith Wharton,1,eng,2004.0,Kessinger Publishing
1521,4.45,1270,11903,183,5031.0,33500.0,74.0,0.0,2.0,0,Oscar Wilde,2,eng,2003.0,HarperCollins Publishers
1522,4.24,736,2695,119,90.0,89.0,1.0,2.0,0.0,0,Richard Ellmann,1,eng,1988.0,Vintage
1523,4.04,78,32946,895,5031.0,33500.0,195.0,7.0,5.0,0,Oscar Wilde,1,eng,2001.0,Dover Publications
1524,4.08,272,760717,17179,5031.0,33500.0,2801.0,325.0,72.0,0,Oscar Wilde,2,eng,2004.0,Random House: Modern Library
1525,4.21,252,2298,91,5031.0,33500.0,29.0,0.0,0.0,0,Oscar Wilde,2,eng,1976.0,Penguin Books
1526,3.95,94,545,52,259.0,1671.0,3.0,0.0,0.0,0,Ravi Zacharias,1,eng,2006.0,Multnomah Books
1527,4.08,214,56349,3738,871.0,21700.0,264.0,55.0,8.0,0,John Steinbeck,1,eng,2002.0,Penguin
1528,4.35,909,371,25,871.0,21700.0,0.0,0.0,0.0,0,John Steinbeck,3,eng,1994.0,Library of America
1529,3.46,96,160706,6198,871.0,21700.0,62.0,76.0,21.0,0,John Steinbeck,1,eng,2002.0,Penguin Books
1530,4.67,266,2467,149,380.0,371.0,7.0,1.0,1.0,0,Don Rosa,1,eng,2005.0,Gemstone Publishing
1531,4.48,208,959,22,380.0,371.0,0.0,0.0,0.0,0,Don Rosa,1,eng,2006.0,Gemstone Publishing
1532,4.13,168,14,3,147.0,80.0,0.0,1.0,0.0,0,Marvin Kaye,1,eng,2004.0,Wildside Press
1533,3.88,64,8,1,380.0,371.0,0.0,0.0,0.0,1,Don Rosa,9,eng,2006.0,Gemstone Publishing
1534,4.08,144,3187,381,42.0,132.0,5.0,4.0,0.0,0,Jean Shepherd,1,eng,2003.0,Broadway Books
1535,4.07,24,10,1,260.0,4.0,0.0,0.0,0.0,0,Tim Dowley,2,eng,2004.0,Moody Publishers
1536,4.43,24,1304,32,297.0,27.0,0.0,1.0,2.0,0,Jane Werner Watson,2,eng,2000.0,Golden Books
1537,4.05,160,4359,353,12900.0,27500.0,397.0,301.0,34.0,0,Charles Dickens,2,eng,2006.0,Candlewick Press
1538,4.05,112,6671,490,12900.0,27500.0,397.0,301.0,34.0,0,Charles Dickens,1,eng,2012.0,Penguin Books
1539,4.05,266,276,46,12900.0,27500.0,397.0,301.0,34.0,0,Charles Dickens,3,eng,2004.0,W. W. Norton Company
1540,4.1,56,58,6,61.0,2.0,0.0,0.0,0.0,0,Jane Parker Resnick,2,eng,2000.0,Running Press Kids
1541,3.99,1347,291,33,12900.0,27500.0,231.0,64.0,23.0,0,Charles Dickens,3,eng,2002.0,Modern Library
1542,4.14,288,30393,449,12900.0,27500.0,20.0,15.0,0.0,0,Charles Dickens,2,eng,2003.0,Penguin Classics
1543,4.01,128,1729,364,12900.0,27500.0,3.0,0.0,0.0,0,Charles Dickens,1,eng,1999.0,Simon Schuster
1544,3.52,353,41041,1706,12900.0,27500.0,115.0,35.0,9.0,0,Charles Dickens,1,eng,2003.0,Pearson Longman
1545,3.82,360,52005,4136,738.0,76600.0,48.0,13.0,4.0,0,John Grisham,1,eng,2006.0,Doubleday Books
1546,3.87,278,72294,1755,738.0,76600.0,4.0,5.0,4.0,0,John Grisham,1,eng,2006.0,Delta
1547,3.86,535,89014,2361,738.0,76600.0,13.0,10.0,11.0,0,John Grisham,2,eng,1999.0,Island
1548,3.94,419,151818,1489,738.0,76600.0,26.0,8.0,6.0,0,John Grisham,1,eng,2005.0,Delta
1549,3.92,416,97474,1928,738.0,76600.0,4.0,5.0,12.0,0,John Grisham,1,eng,2005.0,Delta
1550,3.83,384,89947,1813,738.0,76600.0,23.0,27.0,7.0,0,John Grisham,1,eng,2005.0,Bantam
1551,3.69,384,58901,1642,738.0,76600.0,6.0,7.0,2.0,0,John Grisham,1,eng,2005.0,Delta
1552,3.73,384,76085,1505,738.0,76600.0,3.0,5.0,6.0,0,John Grisham,1,eng,2005.0,Delta
1553,3.68,276,68098,1705,738.0,76600.0,7.0,3.0,2.0,0,John Grisham,1,eng,2005.0,Delta
1554,3.49,198,46334,3399,738.0,76600.0,7.0,36.0,6.0,0,John Grisham,1,eng,2004.0,Arrow
1555,4.01,76,540910,3378,103.0,390.0,18.0,16.0,8.0,0,Robin Waterfield,2,eng,2000.0,Addison Wesley Publishing Company
1556,4.0,483,367399,1978,738.0,76600.0,26.0,13.0,3.0,0,John Grisham,1,eng,2010.0,Delta
1557,3.7,384,67857,3375,738.0,76600.0,16.0,19.0,5.0,0,John Grisham,1,eng,2004.0,Bantam
1558,3.99,0,241,9,738.0,76600.0,0.0,0.0,0.0,0,John Grisham,3,eng,2006.0,Random House Audio
1559,4.32,743,222140,11121,265.0,17500.0,387.0,57.0,53.0,1,Diana Gabaldon,1,eng,2001.0,Bantam
1560,3.99,972,14409,849,51.0,146.0,8.0,4.0,9.0,0,Kathleen Winsor,1,eng,2002.0,Penguin
1561,3.95,160,834,42,92.0,317.0,4.0,0.0,0.0,0,Paula Danziger,2,eng,2004.0,Scholastic
1562,3.84,96,4787,189,92.0,317.0,2.0,2.0,4.0,0,Paula Danziger,2,eng,2006.0,Puffin Books
1563,3.87,336,2637,64,602.0,5361.0,1.0,1.0,0.0,1,Margaret Weis,1,eng,2005.0,Wizards of the Coast
1564,4.24,509,76,5,2697.0,82400.0,265.0,29.0,6.0,1,Stephen King,2,eng,1992.0,Time Warner Paperbacks
1565,3.82,221,2221,113,1.0,0.0,0.0,1.0,3.0,1,Dugald A. Steer,2,eng,2006.0,Candlewick Press
1566,4.0,341,59,8,13.0,346.0,0.0,13.0,0.0,1,Kaza Kingsley,2,eng,2006.0,Firelight Press
1567,3.43,368,133,16,9.0,26.0,2.0,0.0,0.0,1,James A. Hetley,1,eng,2006.0,Ace
1568,3.51,279,41,7,102.0,290.0,0.0,0.0,0.0,0,Christopher Stasheff,13,eng,1994.0,Baen Books
1569,4.39,32,1004,130,70.0,17.0,0.0,0.0,1.0,0,Patricia Thomas,2,eng,1990.0,William Morrow & Company Inc.
1570,4.08,336,2841,224,75.0,33.0,37.0,3.0,1.0,0,Roland H. Bainton,1,eng,1995.0,Plume Books
1571,4.34,1227,256,16,2697.0,82400.0,731.0,236.0,111.0,0,Stephen King,2,non-eng,2003.0,Bastei Lübbe
1572,4.25,594,84123,571,2697.0,82400.0,66.0,4.0,3.0,0,Stephen King,2,eng,2005.0,Doubleday
1573,4.02,17,227,54,2697.0,82400.0,197.0,90.0,30.0,0,Stephen King,2,eng,2004.0,Simon & Schuster Audio
1574,4.02,405,1039,130,2697.0,82400.0,197.0,90.0,30.0,0,Stephen King,1,eng,1975.0,Doubleday
1575,4.54,1096,13137,61,2697.0,82400.0,4.0,2.0,0.0,0,Stephen King,1,eng,2002.0,Wings
1576,4.02,427,178,35,2697.0,82400.0,197.0,90.0,30.0,0,Stephen King,1,eng,1979.0,Signet
1577,4.02,586,25,6,2697.0,82400.0,197.0,90.0,30.0,0,Stephen King,1,eng,2010.0,Hodder & Stoughton Ltd
1578,4.08,396,873,77,170.0,3173.0,91.0,7.0,11.0,0,Edward W. Said,1,eng,2003.0,Penguin Classics
1579,4.15,198,131876,8009,83.0,12800.0,54.0,51.0,11.0,0,Jhumpa Lahiri,1,eng,2000.0,Houghton Mifflin Harcourt
1580,3.89,225,461,66,6.0,6.0,1.0,0.0,0.0,0,David L. Holmes,1,eng,2006.0,Oxford University Press USA
1581,3.83,338,61435,1290,80.0,4792.0,39.0,3.0,2.0,1,Ann Brashares,1,eng,2006.0,Ember
1582,3.81,384,62199,1613,80.0,4792.0,39.0,4.0,3.0,1,Ann Brashares,1,eng,2007.0,Delacorte Books
1583,4.04,86,111,8,351.0,973.0,1.0,4.0,3.0,1,Barbara Park,2,eng,2004.0,Random House Books for Young Readers
1584,4.18,339,9910,748,1396.0,42200.0,2772.0,868.0,227.0,0,George Orwell,2,eng,2003.0,Plume
1585,4.28,400,146659,1625,1396.0,42200.0,193.0,12.0,14.0,0,George Orwell,2,eng,2003.0,Houghton Mifflin Harcourt
1586,4.18,268,1322,121,1396.0,42200.0,2772.0,868.0,227.0,0,George Orwell,2,eng,1981.0,Signet Classics
1587,4.18,387,215,17,1396.0,42200.0,2772.0,868.0,227.0,0,George Orwell,1,eng,2005.0,1st World Library
1588,4.16,340,129179,1047,936.0,11700.0,66.0,6.0,3.0,0,Aldous Huxley,2,eng,2005.0,Harper Perennial Modern Classics
1589,4.16,340,421,53,936.0,11700.0,66.0,6.0,3.0,0,Aldous Huxley,2,eng,2004.0,HarperCollins
1590,3.95,123,12989,740,936.0,11700.0,126.0,15.0,3.0,0,Aldous Huxley,1,eng,2006.0,Harper Perennial Modern Classics
1591,3.99,259,13353,1286,936.0,11700.0,934.0,316.0,57.0,0,Aldous Huxley,1,eng,2006.0,HarperCollins
1592,3.99,896,2580,205,13.0,116.0,3.0,0.0,2.0,0,David Nasaw,1,eng,2006.0,Penguin Press HC The
1593,4.46,1313,3347,245,489.0,14700.0,11.0,4.0,1.0,1,Naguib Mahfouz,1,eng,2001.0,Everyman's Library
1594,4.1,464,1192,131,489.0,14700.0,174.0,12.0,12.0,0,Naguib Mahfouz,2,eng,1996.0,Anchor
1595,3.81,168,1282,139,489.0,14700.0,13.0,5.0,1.0,0,Naguib Mahfouz,2,eng,2000.0,Anchor
1596,3.82,167,411,38,489.0,14700.0,64.0,5.0,0.0,0,Naguib Mahfouz,2,eng,1994.0,Anchor Books
1597,3.85,286,4815,446,489.0,14700.0,30.0,20.0,2.0,0,Naguib Mahfouz,2,eng,1991.0,Anchor Books
1598,4.36,416,590,61,489.0,14700.0,114.0,7.0,6.0,0,Naguib Mahfouz,3,eng,1997.0,Anchor Books
1599,3.63,112,809,93,489.0,14700.0,28.0,1.0,0.0,0,Naguib Mahfouz,3,eng,2000.0,Anchor
1600,4.27,113,24181,242,6.0,10.0,0.0,7.0,8.0,0,Ruud van der Rol,6,eng,1995.0,Puffin Books
1601,4.29,252,55487,669,9.0,91.0,3.0,2.0,9.0,0,Miep Gies,2,eng,1988.0,Touchstone Books
1602,4.06,70,1320,61,9.0,4.0,4.0,7.0,4.0,0,Frances Goodrich,3,eng,1998.0,Dramatists Play Service
1603,3.99,64,152,23,97.0,59.0,0.0,0.0,0.0,0,Johanna Hurwitz,2,eng,1999.0,HarperCollins
1604,3.9,80,10,2,7.0,0.0,0.0,0.0,0.0,0,Rosetta James,1,eng,1992.0,Cliffs Notes
1605,4.03,276,502726,9645,395.0,22500.0,129.0,71.0,19.0,0,Nicholas Sparks,1,eng,2006.0,Warner Books (NY)
1606,4.09,439,47324,1720,253.0,640.0,203.0,18.0,9.0,0,Robert Penn Warren,1,eng,1996.0,Harcourt Brace
1607,3.45,80,3,1,19.0,1.0,0.0,0.0,0.0,0,L. David Allen,1,eng,1964.0,Cliffs Notes
1608,4.0,264,3,0,5.0,0.0,0.0,0.0,0.0,0,Robert Penn Warren,3,eng,2000.0,University of Georgia Press
1609,3.98,364,256,13,31.0,74.0,0.0,4.0,0.0,0,Ian King,3,eng,2003.0,Rodale Books
1610,4.28,391,106526,3685,254.0,5656.0,156.0,26.0,10.0,0,Richard P. Feynman,1,eng,1997.0,W. W. Norton & Company
1611,4.6,3,78,7,254.0,5656.0,40.0,2.0,3.0,0,Richard P. Feynman,3,eng,1989.0,Addison Wesley Publishing Company
1612,4.27,256,15700,556,254.0,5656.0,39.0,2.0,2.0,0,Richard P. Feynman,1,eng,2001.0,W.W. Norton & Company
1613,4.25,512,1874,93,254.0,5656.0,2.0,0.0,0.0,0,Richard P. Feynman,2,eng,2005.0,Basic Books
1614,4.24,158,13463,320,254.0,5656.0,43.0,1.0,2.0,0,Richard P. Feynman,1,eng,1988.0,Princeton University Press
1615,3.4,182,19,1,22.0,142.0,8.0,3.0,0.0,0,Faïza Guène,1,non-eng,2005.0,French & European Publications
1616,3.87,313,3536,375,29.0,197.0,12.0,2.0,4.0,0,Steve Wozniak,2,eng,2006.0,W. W. Norton Company
1617,4.11,193,9017,820,20.0,114.0,23.0,6.0,0.0,0,William McDonough,2,eng,2002.0,North Point Press
1618,3.86,384,27869,869,1511.0,34200.0,0.0,1.0,4.0,0,James Patterson,1,eng,2001.0,Vision
1619,4.12,675,1792,43,48.0,437.0,0.0,1.0,1.0,0,Gordon S. Wood,1,eng,1998.0,Omohundro Institute and University of North Carolina Press
1620,3.98,832,1510,216,16.0,103.0,9.0,1.0,1.0,0,Michael B. Oren,1,eng,2007.0,W. W. Norton Company
1621,3.97,276,57,2,90.0,120.0,0.0,0.0,0.0,0,Bernard Williams,1,eng,1976.0,Cambridge University Press
1622,4.09,188,114,5,90.0,120.0,0.0,0.0,0.0,0,Bernard Williams,1,eng,1981.0,Cambridge University Press
1623,4.06,230,556,20,90.0,120.0,9.0,0.0,0.0,0,Bernard Williams,1,eng,1986.0,Harvard University Press
1624,4.2,232,10,1,5.0,0.0,0.0,0.0,0.0,0,Jean Nienkamp,1,eng,1999.0,Routledge
1625,4.23,1136,286,21,19.0,4.0,0.0,1.0,0.0,0,Jahan Ramazani,3,eng,2003.0,W. W. Norton Company
1626,3.67,256,19,3,70.0,15.0,0.0,0.0,0.0,0,Gillian Avery,1,eng,2000.0,Jane Nissen Books
1627,3.99,197,147748,3490,1150.0,587.0,212.0,55.0,16.0,0,Kenneth Grahame,2,eng,2005.0,Penguin Books
1628,4.14,379,22,4,70.0,15.0,0.0,0.0,0.0,0,Gillian Avery,3,eng,1994.0,Everyman's Library
1629,3.32,368,8,3,12900.0,27500.0,1.0,0.0,0.0,0,Charles Dickens,1,eng,1995.0,Everyman Paperback Classics
1630,4.16,198,970,105,17.0,91.0,52.0,0.0,0.0,0,Richard M. Weaver,1,eng,1984.0,University Of Chicago Press
